RunID,final_reward,max_reward,time_to_max_reward_sec,total_duration_sec,mean_policy_loss,mean_value_loss,mean_entropy,final_entropy,max_cpu_usage_percent,mean_cpu_usage_percent,max_ram_used_mb,mean_ram_used_mb,mean_cpu_frequency,max_cpu_frequency,max_gpu_usage_percent,mean_gpu_usage_percent,max_vram_used_mb,mean_vram_used_mb,max_game_cpu_usage_percent,mean_game_cpu_usage_percent,max_game_memory_usage_mb,mean_game_memory_usage_mb,id
20260106-154708,-0.9998750687,-0.9997708797,33.8939781189,103.344909668,0.0354300585,0.0002879921,1.5746689677,1.5531942844,74.4000015259,64.3900009155,23230,23206.675,3133.3332519531,3133.3332519531,0,0,853,853,17.9916629791,12.5865532398,0.0,0.0,11365
20260106-154905,-0.1908290982,-0.1908290982,42.1789741516,42.1789741516,0.0347509794,0.0017211103,1.5577923059,1.4719078541,77.1999969482,66.0875000954,23189.5,23177.125,3133.3332519531,3133.3332519531,0,0,853,853,13.563958168,10.7290381193,0.0,0.0,11366
20260106-154955,-0.9429861903,-0.884847343,153.2212982178,160.9982299805,0.0244185627,0.0001164285,1.5777287047,1.512486577,81.5999984741,64.1280485944,23420,23339.0853658537,3133.3332519531,3133.3332519531,0,0,853,853,22.510017395,13.845378364,0.0,0.0,11367
20260106-155245,-0.9998334646,-0.9540695548,96.3445129395,776.436340332,0.0181251091,0.0001943128,1.4557360676,1.4007147551,87,65.900000262,23706,23586.656626506,3133.3332519531,3133.3332519531,1,0.0120481928,853,853,22.892534256,14.0922456075,0.0,0.0,11368
20260106-160550,-0.8116667271,-0.6700267196,166.4762573242,182.8056488037,0.0122196209,0.0031178458,1.579884942,1.5403918028,74.9000015259,65.8756097003,23999,23826.1463414634,3133.3332519531,3133.3332519531,0,0,853,853,17.2839756012,12.9345326773,0.0,0.0,11369
20260106-160916,-0.6636905074,-0.3928925395,726.4896240234,797.4891357422,0.0133784115,0.002602184,1.4385216164,1.2415173054,77.9000015259,67.0825299412,24219,24036.765060241,3133.3332519531,3133.3332519531,1,0.0180722892,854,851.8373493976,22.6273097992,13.7958939047,0.0,0.0,11370
20260106-162242,-0.999812603,-0.9592708945,16.5560188293,29.3971138,0.0242356099,0.001843154,1.6089359522,1.6067101955,66.1999969482,64.7500009537,23391,23294.25,3133.3332519531,3133.3332519531,0,0,851,851,14.9184885025,12.2864887714,0.0,0.0,11371
20260106-162318,0.1695728004,0.2627474666,460.0343322754,463.1201171875,0.0182567941,0.0013554826,1.4303810482,1.2162979841,76.8499984741,66.140361648,23371.5,23324.578313253,3133.3332519531,3133.3332519531,0.5,0.0120481928,851,851,18.8030319214,12.8100140238,0.0,0.0,11372
20260106-163120,-1.0000001192,-1.0000001192,3.6052911282,21.3187408447,,,1.6093507856,1.6093354225,77.4000015259,70.0187501907,23418,23302.5,3133.3332519531,3133.3332519531,0,0,851,851,19.3608760834,14.6146888733,0.0,0.0,11373
20260106-163150,-0.99966681,-0.9014723301,76.5383224487,93.7789764404,0.0359799691,0.0005409811,1.5874475581,1.5577999353,72.5999984741,65.733332861,23351.5,23303.2857142857,3133.3332519531,3133.3332519531,1,0.0714285714,851,851,18.0689506531,12.5394827979,0.0,0.0,11374
20260106-163330,-0.8921601176,-0.8307734728,31.0565032959,36.0487289429,0.0360871553,0.0015288914,1.5701384097,1.5235793591,68.8000030518,58.7312502861,23227,23209.4375,3133.3332519531,3133.3332519531,0,0,851,851,16.3188591003,12.2816293836,0.0,0.0,11375
20260106-163415,-0.9992576241,-0.9044117928,55.8339614868,360.5031738281,0.0347761955,0.0004946291,1.4646399682,1.3896961212,75,63.5391569942,23256,23209.6746987952,3133.3332519531,3133.3332519531,1,0.0180722892,851,851,14.5890827179,10.2378090146,0.0,0.0,11376
20260106-164023,-0.9996667504,-0.9511668086,33.8071517944,317.5854797363,0.0127856932,0.0172275564,1.5752893945,1.5534060001,79.0999984741,65.3867468317,24056,23924.2590361446,3133.3332519531,3133.3332519531,1,0.0120481928,851,851,17.4837589264,12.8345050467,0.0,0.0,11377
20260106-164549,-0.9999167323,-0.9944706559,13.890827179,245.2332611084,0.0241423026,0.0026137553,1.5448987135,1.4767819643,73.5999984741,65.8695126975,23460,23376.3536585366,3133.3332519531,3133.3332519531,0.5,0.012195122,851,851,18.6605205536,13.2314321704,0.0,0.0,11378
20260106-165030,-0.9988889694,-0.8480134606,87.1206436157,812.2156982422,0.0124377459,0.0002042844,1.5456795736,1.514764905,77.5999984741,65.7695784741,24315,24124.9457831325,3133.3332519531,3133.3332519531,0.5,0.0030120482,851,851,20.8068313599,13.7700585457,0.0,0.0,11379
20260106-170411,-0.9997059107,-0.9169412255,20.2175540924,182.0799713135,0.0247908602,0.0016112864,1.5135154724,1.4682201147,73.1999969482,64.9109758517,23318,23278.5,3133.3332519531,3133.3332519531,0,0,853,851.0975609756,17.4751968384,11.8179176144,0.0,0.0,11380
20260106-170727,0.1428081542,0.2870173156,630.8533935547,718.2466430664,0.0249144332,0.0108854403,0.6895786184,0.2367338091,80.3000030518,65.2370484593,23361,23310.2018072289,3133.3332519531,3133.3332519531,0.5,0.0030120482,851,851,22.1275196075,13.8823706386,0.0,0.0,11381
20260106-171934,-0.9998612404,-0.8622223139,3.5663332939,94.6839370728,0.017996408,0.0001850555,1.608074373,1.6052657366,70.4000015259,63.7475000381,23642,23430.775,3133.3332519531,3133.3332519531,0,0,851,851,18.7656860352,13.2660707951,0.0,0.0,11382
20260106-172117,-0.9996389747,-0.9503201246,36.2011184692,167.5837097168,0.0235473057,0.0002442859,1.6041044636,1.604847908,78.8000030518,62.475609477,23350,23304.6097560976,3133.3332519531,3133.3332519531,0,0,853,851.0487804878,20.6772022247,13.3824170741,0.0,0.0,11383
20260106-172414,-0.2959550321,-0.0300073028,167.2382659912,231.8968658447,0.0348573958,0.0024829631,1.1466431036,0.8458145857,74.8000030518,63.5060973749,23276,23256.4512195122,3133.3332519531,3133.3332519531,0,0,851,851,15.5816307068,11.0641393429,0.0,0.0,11384
20260106-172817,-0.9996667504,-0.9123750925,44.4227867126,58.2042617798,0.0405795341,0.0012935372,1.5608037263,1.4972010851,73.5,66.1187496185,23318,23295,3133.3332519531,3133.3332519531,0,0,851,851,17.1973667145,10.4710419178,0.0,0.0,11385
20260106-172923,-1.0000001192,-1.0000001192,3.5993392467,81.028213501,0.0350405384,0.0031861436,1.5260952087,1.5301468372,73.75,68.2166671753,23265,23253.5714285714,3133.3332519531,3133.3332519531,0,0,851,851,18.815738678,13.2753037498,0.0,0.0,11386
20260106-173051,-0.9485278726,-0.8664801121,453.7860412598,470.5250549316,0.0209264895,0.0169010577,1.4855010983,1.3855600357,78.0999984741,65.9036144578,24320.5,24077.2168674699,3133.3332519531,3133.3332519531,0.5,0.0060240964,851,851,17.8612995148,13.3415965689,0.0,0.0,11387
20260106-173937,-1.0000001192,-1.0000001192,3.6093440056,157.2122039795,0.0363648318,0.0002362919,1.5238433225,1.4602885246,74.1999969482,67.5833330609,23326,23297.380952381,3133.3332519531,3133.3332519531,0,0,851,851,21.0204811096,13.3068094935,0.0,0.0,11388
20260106-174222,-0.9998890162,-0.9963201284,36.2156181335,89.6819000244,0.0348894186,0.0006123193,1.6078537986,1.6061073542,70.1999969482,59.3119050889,23257,23244.6428571429,3133.3332519531,3133.3332519531,1,0.0476190476,851,851,15.7665405273,12.2628899529,0.0,0.0,11389
20260106-174358,-0.9041601419,-0.9041601419,22.6313972473,22.6313972473,,,1.6093832701,1.609385848,71.75,67.3687496185,23478.5,23353.0625,3133.3332519531,3133.3332519531,0,0,851,851,16.9351596832,14.3190809488,0.0,0.0,11390
20260106-174427,-0.9999785423,-0.9777778387,19.2221069336,22.2759075165,,,1.6087720841,1.608802557,68.6999969482,65.912498951,23464,23351.25,3133.3332519531,3133.3332519531,0,0,851,851,18.9551429749,13.9164588451,0.0,0.0,11391
20260106-174457,-0.999958396,-0.9628542066,6.1075267792,22.307762146,,,1.6093145013,1.6093126535,71.5,66.5750007629,23432,23319.6875,3133.3332519531,3133.3332519531,0,0,851,851,18.5792312622,13.6700185537,0.0,0.0,11392
20260106-174526,-0.9999375939,-0.9999375939,38.7146720886,38.7146720886,0.0177024128,0.0035394858,1.6054674238,1.597527504,71.5,64.2749986649,23378.5,23310.3125,3133.3332519531,3133.3332519531,0,0,851,851,14.4248056412,9.7055636048,0.0,0.0,11393
20260106-174612,-0.9997223616,-0.9348473549,146.5675048828,164.8456268311,0.0118903192,0.0038603437,1.6092617454,1.6091985703,73.0999984741,64.4658536213,24219,23801.756097561,3133.3332519531,3133.3332519531,0,0,851,851,17.9080200195,13.7168133084,0.0,0.0,11394
20260106-174906,-0.9992223382,-0.9092778563,695.5119628906,701.1441040039,0.0173324988,0.0007686993,1.5690807636,1.5551109314,77.0999984741,65.8572291409,23616,23533.3222891566,3133.3332519531,3133.3332519531,0.5,0.0090361446,851,851,24.8063526154,13.0924307352,0.0,0.0,11395
20260106-180056,-0.0001180765,-0.0001180765,385.053894043,385.053894043,0.0345629641,0.0004766342,1.4641219449,1.370847106,74.4000015259,65.0716868481,23346,23313.4277108434,3133.3332519531,3133.3332519531,0,0,851,851,17.8596668243,12.1459137675,0.0,0.0,11396
20260106-180728,-0.9997779131,-0.9418334365,3.5747938156,82.2564315796,0.0222708639,0.0028644805,1.5944048393,1.5738437176,68.6999969482,62.1285712832,24072,23766.2380952381,3133.3332519531,3133.3332519531,0,0,851,851,19.7088127136,13.0421536764,0.0,0.0,11397
20260106-180857,-1,-1,3.1173491478,34.1311035156,0.0335555195,0.0183058796,1.5628234297,1.534201622,71,66.25,23229,23223.875,3133.3332519531,3133.3332519531,0,0,851,851,13.6582250595,11.1612248421,0.0,0.0,11398
20260106-180941,-0.9994314313,-0.9209020138,51.8422012329,484.9671325684,0.0243897386,0.0007882794,1.5183381029,1.4778565168,72.5999984741,64.6222893589,23315,23273.0421686747,3133.3332519531,3133.3332519531,1,0.0240963855,853,851.0361445783,17.6317615509,11.9681806047,0.0,0.0,11399
20260106-181753,-0.99966681,-0.9460139871,40.8788223267,83.4083251953,0.0340353023,0.0136707744,1.6037664868,1.5997911692,72.0999984741,60.130952381,23283.5,23253.0476190476,3133.3332519531,3133.3332519531,0.5,0.0476190476,853,851.2380952381,18.7921924591,12.4706860951,0.0,0.0,11400
20260106-181923,-0.9998333454,-0.9015741348,159.9912567139,742.5002441406,0.0128437489,0.0008625313,1.5418140364,1.4775743484,79.5,65.583734926,24272.5,24085.4698795181,3133.3332519531,3133.3332519531,0.5,0.0030120482,853,851.0240963855,18.7236480713,12.9584222644,0.0,0.0,11401
20260106-183154,-0.9998751283,-0.9344445467,13.8604001999,29.5832138062,0.0249731131,0.013436066,1.6092656553,1.6092426777,74.5999984741,61.5250005722,23409,23320.5,3133.3332519531,3133.3332519531,0,0,851,851,15.4193954468,12.7163844109,0.0,0.0,11402
20260106-183231,-0.9998333454,-0.9137647152,8.601726532,47.1415519714,0.0172249451,0.0082612308,1.6071559489,1.5963109732,74.3000030518,65.1124997139,23426,23327.4375,3133.3332519531,3133.3332519531,0.5,0.0625,851,851,11.9886331558,10.3707669377,0.0,0.0,11403
20260106-183325,-1.0000001192,-1.0000001192,3.0110805035,21.0316162109,,,1.6093722731,1.6093693972,76.4000015259,67.1687498093,23459,23337.375,3133.3332519531,3133.3332519531,0,0,851,851,15.3276176453,12.4767919779,0.0,0.0,11404
20260106-235341,1.4189383984,1.4189383984,,,884,23.4888865948,12.7033059597,12.1712408066,-0.7922870517,-0.8381447569,,,71.4885420799,83.1999969482,4.602710247,4.2676010728,,,3.3333332539,0.9479166567,19965.5,19857.8542480469,16962
20260106-235848,2.8983328342,2.8983328342,44.6996192932,44.6996192932,0.0177052617,0.6816583574,1.4181093723,1.4158623219,74.4499969482,68.6333332062,20163.25,20056.3227539062,3133.3332519531,3133.3332519531,4.3333334923,1.0208333582,884,884,19.8673553467,14.206371069,0.0,0.0,16963
20260107-000445,1.4189382792,1.4189383984,,,902,23.3750180602,12.4281648397,12.4212293625,-0.7897415757,-0.8291637227,,,76.1750030518,68.8000001907,4.6336455345,4.2608159184,,,0,0,19407.9792480469,19560.5,16964
20260107-010939,1.7821708918,1.7821708918,48.8202095032,48.8202095032,0.0326757105,0.3355127983,1.4184568971,1.417886138,79.8666687012,71.4468746185,20239,19815.9375,3133.3332519531,3133.3332519531,4.3333334923,0.7500000224,721,721,11.6520675421,17.8704586029,0.0,0.0,16965
20260107-213835,66.69165802,107.2570114136,13638.09375,13924.212890625,-3.2126855298,0.0408620748,0.8232434231,0.8772275448,62.8499984741,26.0774999046,3659.5,3152.18,2336,2336,-1,-1,-1,-1,1.7021967173,0.8005616051,115.3125,62.9480467987,35278
20251222-081952,4.246524334,4.246524334,488.3506164551,488.3506164551,-2.8152029779,0.0084572535,1.2887760282,1.2121607065,22,16.1666666031,2973.3332519531,2950.1166503906,2336,2336,-1,-1,-1,-1,4.3346939087,1.1237249672,164.828125,143.5388275146,35279
20260106-233433,5.5690002441,6.3833193779,33921.14453125,50160.31640625,-1.3974726439,0.0892381856,0.8401697847,0.8570150733,35.2000007629,17.6223333693,3452.75,3115.4049951172,2336,2336,-1,-1,-1,-1,0.8894993663,0.8191099101,112.1085968018,66.8383833535,35280
20251227-025628,1.3288133144,1.3288133144,683.1926879883,683.1926879883,-0.534868978,0.0004012124,0.9158582687,0.3733119965,21.625,21.4624996185,3056.75,3040.875,2336,2336,-1,-1,-1,-1,1.9800233841,1.5288667679,146.5366668701,138.8611068726,35281
20251221-063508,-0.999892354,4.6177997589,18.9919109344,946.0958862305,0.0186123062,0.0029122785,1.7276438645,1.6087161303,22.7000007629,20.9419355085,3500,3461.0806451613,2336,2336,-1,-1,-1,-1,2.7958235741,2.2952946325,201.34375,174.0246037074,35282
20251221-041031,-0.9999306798,-0.9488612413,15.428358078,127.0092086792,0.018567916,0.1500688791,1.6073154211,1.5976139307,21.7000007629,20.3625001907,3336,3242.25,2336,2336,-1,-1,-1,-1,3.7660758495,3.5969465971,194.578125,178.1279582977,35283
20251221-005521,1.0833333731,1.9166666269,3586.0749511719,4671.5395507812,0.0125151703,0.0014764767,2.0859739874,,24.7000007629,22.2421569824,3380,3018.6666666667,2336,2336,-1,-1,-1,-1,9.7542991638,9.3445569768,137.1576538086,98.3143072689,35284
20251222-111928,12.234249115,13.9941282272,1599.3325195312,6040.2641601562,-33.2651675701,0.5414334206,0.9047772884,0.7146806121,26.4333324432,18.667666626,3000.8000488281,2934.4066650391,2336,2336,-1,-1,-1,-1,0.7162980437,0.6338395655,118.8125,79.4661457062,35285
20251226-235346,-0.9246349931,-0.1574118286,1884.6928710938,7580.40234375,-0.0834455452,0.0004257049,0.3622160277,0.2378178239,53.7000007629,20.9439999771,3228,3040.05,2336,2336,-1,-1,-1,-1,2.5110208988,0.4144991291,130.5662384033,90.2460319519,35286
20251221-001519,4.4024057388,4.4024057388,181.3233795166,181.3233795166,0.0363004543,0.2698746026,1.4172617942,1.411123395,27.6000003815,25.6364583969,3482.3332519531,3459.6770629883,2336,2336,-1,-1,-1,-1,8.3816099167,6.7110486031,165.859375,147.4990234375,35287
20251221-165400,3.3210382462,3.3210382462,1285.1593017578,1285.1593017578,0.0170642983,0.2804903053,1.4084133171,1.3889247179,41.8666648865,27.1853657234,3553.6667480469,3511.276426734,2336,2336,-1,-1,-1,-1,8.8515844345,7.7329682955,135.5226593018,121.6510862025,35288
20251223-013615,41.0694847107,79.3032455444,5086.4018554688,5803.2104492188,-36.7269935511,2.0358060676,0.6928363538,0.5601751804,26.75,20.3046665192,3499.5,3391.0466699219,2336,2336,-1,-1,-1,-1,3.5214755535,1.3203491688,164.484375,93.507015686,35289
20251221-200444,44.1081161499,100.0000152588,1950.9133300781,43095.4296875,-0.9997244507,0.000093157,-0.4289358035,-0.4999097288,26.6124992371,20.9300485611,3059.7778320312,2960.108972168,2336,2336,-1,-1,-1,-1,0.7074038982,0.2113285106,93.6472549438,69.6300943375,35290
20251221-193545,100.0000076294,100.0000076294,189.2470397949,1723.1186523438,-11.0890172355,0.0096819088,0.2266023524,-0.1045217812,29.5,18.848666687,2987,2926.72,2336,2336,-1,-1,-1,-1,4.140607357,1.1652777243,122.3778610229,94.0967019653,35291
20260107-153815,3.629140377,3.629140377,1691.8913574219,1691.8913574219,-19.6452216258,1.5901794465,0.9839618301,0.7278980613,41.1500015259,23.86,3058.3332519531,2761.3333300781,2336,2336,-1,-1,-1,-1,4.5053572655,2.8594870464,131.0328063965,70.1529209303,35292
20251221-154922,1.0793583393,1.1836915016,2483.5297851562,2529.193359375,0.0176499446,0.2772939696,1.4174277265,1.4139639139,36.9666671753,26.7580321668,3500.75,3442.0783161945,2336,2336,-1,-1,-1,-1,8.8947191238,8.066627422,150.734375,128.3500376322,35293
20251222-140806,1634.9965820312,2126.6645507812,36230.09375,41118.171875,-26.472909745,0.3385232899,0.7444372874,0.7359318733,49.3499984741,23.2602500153,3456.6667480469,2836.3141699219,2336,2336,-1,-1,-1,-1,0.977502346,0.7132186434,89.0914077759,54.1323633003,35294
20251228-005223,-1,-1,260.5936584473,1710.0594482422,-3.6343055144,0.0070540877,1.5493230343,1.3178805113,46.9500007629,29.6700004578,3739,3708.5,2336,2336,-1,-1,-1,-1,2.0469405651,1.321875158,199.6614532471,158.2389328003,35295
20251221-080411,-1,-1,39.7622909546,162.1720428467,,,1.608924821,1.6088600159,41,30.7187497616,3476,3451.6875,2336,2336,-1,-1,-1,-1,3.7916002274,3.5006473064,225.8125,208.044921875,35296
20251227-030821,4.3600177765,4.3600177765,7671.4477539062,7671.4477539062,-1.737435478,0.005968191,0.7702393353,0.2996240258,24.5,21.057500267,3068.75,2938.6916748047,2336,2336,-1,-1,-1,-1,1.6330957413,0.5989369214,159.1631774902,98.8580169678,35297
20251220-231533,559.1148071289,627.8755493164,3309.708984375,3561.3933105469,0.0351317208,32.7273612143,1.4731461083,1.5256088972,32.1500015259,26.0463854893,3528.6667480469,3465.6536159286,2336,2336,-1,-1,-1,-1,8.963309288,8.2638673208,173.0,121.4946818524,35298
20251221-001850,118.1192703247,205.1749420166,861.1317749023,959.0592651367,0.0345287533,3.3769776123,1.4201808848,1.4211790562,35.2999992371,26.11747965,3460,3436.2398294588,2336,2336,-1,-1,-1,-1,8.6803922653,7.4590746077,164.296875,132.8790015244,35299
20251227-113727,-1,-1,951.557434082,45787.68359375,-0.0692387731,0.0000281514,0.896333625,0.6721009016,36.3499984741,29.5576666355,4013.6667480469,3083.9519287109,2336,2336,-1,-1,-1,-1,1.5033478737,0.8878663555,151.6020202637,104.0255170822,35300
20251227-053359,1.2426656485,3.1047444344,3433.0852050781,9061.625,-0.4038491204,0.0023094373,0.5642566904,0.2935427427,20.5,18.2991668701,3048,3003.3083251953,2336,2336,-1,-1,-1,-1,0.6484494805,0.2808670685,135.9227905273,99.812727356,35301
20251227-080536,-1,-1,224.3030853271,5425.646484375,-1.4471547565,0.0000603043,0.4232300662,-1.192e-7,35.0333328247,29.4754163742,3100,3063.499987793,2336,2336,-1,-1,-1,-1,1.2983299494,0.7505366698,184.15234375,149.5896766663,35302
20251227-020054,2.3667857647,4.9600000381,19.1648235321,3305.306640625,-2.0831781982,0.0007746121,1.2182851288,0.3673999608,35.2000007629,20.7250000536,3067,2996.65625,2336,2336,-1,-1,-1,-1,2.0000178814,0.8079512351,151.7421875,105.9103985257,35303
20251222-080348,100.0000152588,100.0000152588,748.9489746094,951.291809082,-0.7892311692,0.0006345667,0.7024427176,0.3093808889,22.2727279663,18.8912120819,2942.1999511719,2904.0258300781,2336,2336,-1,-1,-1,-1,1.862036109,1.8323797941,138.1616821289,116.4388336182,35304
20251227-051657,-0.9999931455,4.7281999588,391.7582702637,967.1429443359,-8.4633791712,0.0008962078,1.3654541433,0.3080947995,22.2000007629,19.7666667302,3051,3025.5,2336,2336,-1,-1,-1,-1,1.7212982178,0.511774385,168.71875,138.943359375,35305
20251228-002227,-1.0000001192,-1.0000001192,22.3268871307,1779.3026123047,-1.7111999483,0.0008403664,1.1899885663,,30.1000003815,28.049999782,3758,3735.0714285714,2336,2336,-1,-1,-1,-1,3.6927220821,3.1600350652,197.6593780518,175.3611624581,35306
20251223-031354,43.4915237427,54.372882843,38981.828125,114319.5703125,-0.7186864535,0.0021410904,1.1274137169,1.1171014309,35.2249984741,24.3779998779,3216.1999511719,2905.7216796875,2336,2336,-1,-1,-1,-1,7.2508072853,6.8815609813,114.5654449463,77.8304559708,35307
20251221-003515,3.3369436264,3.3369436264,182.0183868408,182.0183868408,0.0356553094,0.4044794589,1.4146035314,1.4105643034,27.6666660309,26.3375000954,3460.3332519531,3447.3124694824,2336,2336,-1,-1,-1,-1,8.5192098618,6.743506968,152.34375,149.529296875,35308
20260107-183628,1.2865869999,1.2865869999,1786.9202880859,1786.9202880859,-3.1765496969,0.0153852212,1.2971818686,1.2732812166,39.5777778625,27.5275554657,3711.3000488281,3427.9311523438,2336,2336,-1,-1,-1,-1,1.6492866278,1.6012123108,81.6446838379,64.2614364624,35309
20251220-225054,90.4384689331,100.0000076294,416.5392456055,1446.0900878906,0.0236571573,0.6685946018,1.2688775429,1.2224092484,30.6499996185,23.560341318,3507,3391.0632544828,2336,2336,-1,-1,-1,-1,5.9168119431,5.3301098174,288.34375,173.2521052533,35310
20251221-041821,-0.997500062,-0.7894943357,289.4851074219,301.2126159668,0.0201146547,0.0002963228,1.5900717974,1.5609289408,23.6499996185,21.9324998856,3463,3419.15,2336,2336,-1,-1,-1,-1,3.9753124714,3.7348580599,209.51953125,192.0167388916,35311
20260107-190744,110.1531906128,229.2564849854,8568.3037109375,8932.5849609375,-2.1170632475,0.0197420008,0.9887551993,0.939892292,36.9500007629,23.6320000076,3282,2974.305,2336,2336,-1,-1,-1,-1,1.6804345846,1.2140307748,133.3734436035,69.970453186,35312
20251221-021330,0.1666666716,0.25,,311.0792236328,,,2.1120853424,,24.8999996185,22.9583333333,3336,3152.3333333333,2336,2336,-1,-1,-1,-1,9.6542577744,9.3107963403,160.2479705811,108.7525787354,35313
20260107-133435,3.1843624115,3.1843624115,2668.748046875,2668.748046875,-11.7256019592,0.320350017,1.0475428581,0.8166182041,20.7000007629,18.8958927155,2706.25,2660.4857421875,2336,2336,-1,-1,-1,-1,1.8583723307,1.7817226648,97.8843765259,70.0250782013,35314
20251221-184459,51.7153778076,63.498260498,2368.1655273438,2382.0803222656,0.0346229888,0.0167714637,1.4177774791,1.3253172636,55.3499984741,30.7879740778,3516,3278.8458083832,2336,2336,-1,-1,-1,-1,11.2039718628,9.6009264364,159.265625,113.0200692365,35315
20251221-003842,0.1905148625,1.7050421238,941.6262817383,958.5237426758,0.0174265451,0.1437232594,1.414783126,1.4121867418,29.0666675568,24.8793495457,3465.5,3402.6443049733,2336,2336,-1,-1,-1,-1,8.6597394943,6.8724246781,167.09375,121.0348514464,35316
20251227-093612,-1,-1,167.0598754883,7255.1982421875,-1.6932136405,0.0010517972,1.1388169937,0.0880112201,36.2999992371,29.5439585209,3066,2883.6479248047,2336,2336,-1,-1,-1,-1,1.8759155273,1.3545890182,164.205078125,128.6314378738,35317
20251221-075606,-1,-1,40.2773246765,454.2591552734,0.0175286736,0.0074175037,1.6084387481,1.6064226627,41.2000007629,29.1700000763,3549,3419.825,2336,2336,-1,-1,-1,-1,4.028128624,3.6699672818,183.5,171.898034668,35318
20251222-130054,28.6830005646,61.395149231,3806.5874023438,3967.39453125,-114.2134523773,6.2875969458,0.4910380352,0.3098689318,30.2000007629,24.5153331757,2943,2886.0266699219,2336,2336,-1,-1,-1,-1,1.4953126907,0.9819221187,107.6656265259,71.157250061,35319
20251226-211114,-0.9996834397,-0.9860467911,5091.3442382812,8697.1484375,-2.7614000337,0.0034519647,1.5504997134,1.3928482533,22.4857139587,20.1190473557,3189.6667480469,3155.2428710938,2336,2336,-1,-1,-1,-1,2.6497602463,2.2167289257,156.4907531738,103.6871482849,35320
20251221-022557,5.5,5.5,3775.4465332031,4257.2216796875,0.0235197326,0.0023631567,2.0170953719,1.749899745,23.6000003815,22.0455222913,3420,3249.4402985075,2336,2336,-1,-1,-1,-1,10.314786911,8.2856420207,164.5076141357,104.2303029256,35321
20251221-084752,-1.0357078314,-0.8895667791,1898.7231445312,4474.62109375,0.0346099179,0.0012881002,3.2328085124,3.2332458496,25.1333332062,20.8014056194,3433.6667480469,3330.0732951337,2336,2336,-1,-1,-1,-1,2.1645088196,1.9927614066,143.4427032471,113.4449245958,35322
20251221-041252,-0.9994584322,-0.8817601204,285.4853820801,320.0458984375,0.0356596924,0.0022287361,1.5958271992,1.5796678066,24.3999996185,20.3166665577,3379.5,3335.119047619,2336,2336,-1,-1,-1,-1,3.8651533127,3.6444620632,252.265625,207.2924884614,35323
20251221-060113,4.8850626945,4.9766001701,10.4076652527,2014.9918212891,0.0323964253,0.148691115,1.4808720638,0.8927540183,32.7999992371,21.2941176471,3514,3443.4852941176,2336,2336,-1,-1,-1,-1,3.6150641441,2.352169322,252.3359375,201.3198948136,35324
20251220-215640,10.5101013184,12.8010759354,1503.6688232422,1517.8176269531,0.012005636,0.0516511576,1.3734937676,1.3412883282,71.0500030518,25.3291164996,3758,3558.6355392272,2336,2336,-1,-1,-1,-1,7.3088874817,5.4711758573,211.8687438965,145.4191763085,35325
20251221-083140,-0.9999334812,-0.8286924362,685.5686035156,960.4957885742,0.0242464375,0.0011544167,1.5781190191,1.5442152023,37.75,26.5185714722,3448.5,3410.9857142857,2336,2336,-1,-1,-1,-1,4.6111860275,3.6954270772,233.4187469482,201.1878570557,35326
20251221-192456,0.3320193291,0.6381562352,220.5389251709,285.8820800781,0.0124307326,0.0064419322,1.4228248715,1.4264279604,47.5,33.3749997139,3176.5,3074.675,2336,2336,-1,-1,-1,-1,11.0991258621,9.8360559702,151.7429656982,94.9871482849,35327
20251221-171608,5.4615898132,5.7147488594,5016.30859375,5061.2705078125,0.0173310591,0.6978955964,1.4006382234,1.3692098856,34.7999992371,27.4507028511,3580.75,3471.4874458773,2336,2336,-1,-1,-1,-1,8.8908348083,8.1623529497,161.921875,103.1813300259,35328
20260107-161920,155.462890625,473.8368530273,5626.2495117188,8208.0126953125,-2.0731369767,0.0072528928,0.7348245099,0.6517737508,63.4000015259,31.2691542308,2968.5,2742.5995024876,2336,2336,-1,-1,-1,-1,4.9124913216,2.9331680895,132.953125,62.1597326098,35329
20251221-082343,-0.999800086,-0.8573750257,454.9079284668,465.9922180176,0.0183973052,0.0041402979,1.6041308755,1.5948827267,38.7999992371,28.1357141222,3491,3391,2336,2336,-1,-1,-1,-1,4.4624276161,3.7630790983,213.48046875,171.5186753046,35330
20251221-105311,-1.0640363693,-0.9695333242,1749.0648193359,1996.0869140625,0.0122601618,0.0218986534,3.280797028,3.2640256882,29.2666664124,21.6758129771,3464.3332519531,3284.5487864425,2336,2336,-1,-1,-1,-1,2.256675005,2.1115989743,144.7946777344,113.2019604939,35331
20251221-163159,6.9181566238,6.9181566238,1289.2034912109,1289.2034912109,0.034372627,0.2633684394,1.3863568102,1.3401418924,37.5499992371,29.7778457083,3526,3383.2723537538,2336,2336,-1,-1,-1,-1,7.8605241776,7.4554359855,162.171875,117.0264673,35332
20251221-100249,-1.0405334234,-0.6825200319,906.8432617188,2926.3278808594,0.0348282307,0.0057189393,3.1260128254,3.0027811527,41.9333343506,21.339024474,3468.3332519531,3368.7296946456,2336,2336,-1,-1,-1,-1,2.3555314541,1.9903676742,164.9294433594,120.6211218485,35333
20251221-065109,4.8291702271,4.9556856155,3779.8098144531,3869.8342285156,0.0263233588,0.1861412069,1.5813236959,1.1196444035,39.0999984741,21.2292857306,3504.5,3394.8857142857,2336,2336,-1,-1,-1,-1,3.0843691826,2.5556353777,187.109375,148.1232026778,35334
